gameID,leagueID,season,date,homeTeamID,awayTeamID,homeGoals,awayGoals,homeProbability,drawProbability,awayProbability,homeGoalsHalfTime,awayGoalsHalfTime,B365H,B365D,B365A
5296,3,2014,2015-02-22 14:30:00,118,130,1,1,0.4504,0.3301,0.2195,0,0,3.1,3.4,2.3
5297,3,2014,2015-02-22 16:30:00,131,122,2,1,0.6989,0.2221,0.079,1,1,1.33,5.25,9.0
5298,3,2014,2015-02-27 19:30:00,117,134,4,1,0.9785,0.0189,0.0026,2,1,1.1,10.0,26.0
5299,3,2014,2015-02-28 14:30:00,129,124,3,0,0.9991,0.0009,0.0,0,0,1.5,4.33,6.5
5300,3,2014,2015-02-28 14:30:00,119,135,1,0,0.3599,0.4914,0.1487,1,0,1.36,4.75,9.0
5301,3,2014,2015-02-28 14:30:00,120,125,2,0,0.4046,0.2355,0.3599,0,0,2.0,3.6,3.6
5302,3,2014,2015-02-28 14:30:00,128,133,1,1,0.5882,0.2619,0.1499,0,0,2.1,3.5,3.4
5303,3,2014,2015-02-28 14:30:00,122,121,1,0,0.5368,0.2942,0.169,0,0,2.8,3.4,2.5
5304,3,2014,2015-02-28 17:30:00,132,118,2,1,0.5852,0.2424,0.1724,1,1,2.0,3.6,3.6
5305,3,2014,2015-01-30 19:30:00,131,117,4,1,0.4452,0.2478,0.307,2,0,6.5,4.33,1.5
5306,3,2014,2015-01-31 14:30:00,125,205,5,0,0.8623,0.1003,0.0374,1,0,2.05,3.5,3.6
5307,3,2014,2015-01-31 14:30:00,135,132,4,1,0.8616,0.1023,0.0361,0,1,2.63,3.5,2.63
5308,3,2014,2015-01-31 14:30:00,133,130,0,1,0.4626,0.2843,0.2531,0,0,3.0,3.4,2.38
5309,3,2014,2015-01-31 14:30:00,118,134,0,2,0.1829,0.302,0.5151,0,0,2.2,3.3,3.4
5310,3,2014,2015-01-31 14:30:00,124,128,1,0,0.6543,0.2243,0.1214,1,0,1.95,3.5,4.0
5311,3,2014,2015-01-31 17:30:00,119,129,0,0,0.1964,0.5185,0.2851,0,0,2.5,3.4,2.8
5312,3,2014,2014-12-05 19:30:00,129,120,1,0,0.7806,0.1847,0.0347,1,0,1.5,4.6,6.0
5313,3,2014,2014-12-06 14:30:00,130,122,3,2,0.4659,0.313,0.2211,1,1,1.67,3.8,5.25
5314,3,2014,2014-12-06 14:30:00,128,131,1,3,0.3312,0.2523,0.4165,1,1,3.8,3.6,1.95
5315,3,2014,2014-12-06 14:30:00,133,124,0,4,0.1145,0.2264,0.6591,0,3,2.25,3.4,3.25
5316,3,2014,2014-12-06 14:30:00,205,135,1,1,0.461,0.332,0.207,0,1,2.38,3.3,3.1
5317,3,2014,2014-12-06 14:30:00,134,121,1,2,0.2846,0.3242,0.3912,1,0,2.88,3.2,2.55
5318,3,2014,2014-12-06 17:30:00,117,119,1,0,0.5123,0.3674,0.1203,0,0,1.25,6.0,12.0
5319,3,2014,2014-12-07 14:30:00,118,125,2,1,0.6324,0.2361,0.1315,1,0,2.1,3.4,3.6
5320,3,2014,2014-12-07 16:30:00,132,123,5,2,0.8705,0.089,0.0405,1,1,2.05,3.6,3.5
5321,3,2014,2014-12-12 19:30:00,120,132,3,2,0.5937,0.2058,0.2005,1,0,1.85,3.9,4.0
5322,3,2014,2014-12-13 14:30:00,122,129,1,0,0.2978,0.3604,0.3418,1,0,5.5,4.0,1.62
5323,3,2014,2014-12-13 14:30:00,123,128,3,3,0.4455,0.2628,0.2917,1,1,2.45,3.4,2.88
5324,3,2014,2014-12-13 14:30:00,121,117,0,4,0.0263,0.1239,0.8498,0,0,9.5,5.75,1.3
5325,3,2014,2014-12-13 14:30:00,124,134,1,2,0.328,0.3576,0.3144,0,0,1.8,3.7,4.5
5326,3,2014,2014-12-13 14:30:00,135,118,0,0,0.6775,0.2286,0.0939,0,0,2.4,3.3,3.0
5327,3,2014,2014-12-13 17:30:00,125,133,1,1,0.5826,0.2801,0.1373,1,0,2.38,3.4,3.0
5328,3,2014,2014-12-14 14:30:00,119,130,1,1,0.2963,0.3046,0.3991,1,1,1.67,4.0,5.0
5329,3,2014,2014-12-14 16:30:00,131,205,1,1,0.9001,0.0793,0.0206,1,0,1.36,5.25,8.0
5330,3,2014,2014-12-16 19:00:00,128,121,2,0,0.5593,0.3003,0.1404,1,0,2.3,3.3,3.1
5331,3,2014,2014-12-16 19:00:00,118,133,0,1,0.0994,0.2592,0.6414,0,1,2.1,3.4,3.6
5332,3,2014,2014-12-16 19:00:00,134,125,0,0,0.307,0.4584,0.2346,0,0,2.25,3.4,3.2
5333,3,2014,2014-12-16 19:00:00,117,135,2,0,0.9919,0.0079,0.0002,1,0,1.08,11.0,29.0
5334,3,2014,2014-12-17 19:00:00,132,122,4,4,0.5398,0.2155,0.2447,1,3,2.05,3.5,3.6
5335,3,2014,2014-12-17 19:00:00,129,131,2,2,0.3407,0.2787,0.3806,1,1,1.85,3.75,4.2
5336,3,2014,2014-12-17 19:00:00,130,123,4,1,0.8889,0.0918,0.0193,2,0,1.44,4.75,7.0
5337,3,2014,2014-12-17 19:00:00,120,119,0,1,0.04,0.1259,0.8341,0,0,3.25,3.75,2.1
5338,3,2014,2014-12-17 19:00:00,205,124,1,2,0.4311,0.28,0.2889,1,1,2.75,3.5,2.5
5339,3,2014,2014-12-19 19:30:00,125,117,1,2,0.1975,0.3873,0.4152,1,1,15.0,7.0,1.2
5340,3,2014,2014-12-20 14:30:00,121,130,2,1,0.2417,0.2465,0.5118,1,1,2.5,3.4,2.8
5341,3,2014,2014-12-20 14:30:00,123,129,2,1,0.8129,0.1352,0.0519,1,0,6.5,4.33,1.5
5342,3,2014,2014-12-20 14:30:00,124,118,0,0,0.3999,0.2702,0.3299,0,0,1.8,3.6,4.5
5343,3,2014,2014-12-20 14:30:00,119,132,1,1,0.1741,0.279,0.5469,0,1,1.44,4.75,7.0
5344,3,2014,2014-12-20 14:30:00,133,205,0,0,0.284,0.3508,0.3652,0,0,1.85,3.8,4.0
5345,3,2014,2014-12-20 17:30:00,131,134,2,1,0.3058,0.4868,0.2074,1,1,1.5,4.2,7.0
5346,3,2014,2014-12-21 14:30:00,122,120,0,5,0.0045,0.025,0.9705,0,3,2.5,3.4,2.8
5347,3,2014,2014-12-21 16:30:00,135,128,2,2,0.3144,0.2736,0.412,1,0,2.45,3.4,2.88
5348,3,2014,2014-11-01 14:30:00,125,123,1,2,0.2251,0.2716,0.5033,1,1,1.73,4.0,4.33
5349,3,2014,2014-11-01 14:30:00,128,132,1,0,0.5805,0.3129,0.1066,0,0,2.25,3.4,3.1
5350,3,2014,2014-11-01 14:30:00,133,131,0,4,0.0589,0.1314,0.8097,0,2,3.3,3.5,2.1
5351,3,2014,2014-11-01 14:30:00,118,119,1,0,0.6818,0.2405,0.0777,1,0,3.4,3.5,2.05
5352,3,2014,2014-11-01 17:30:00,117,129,2,1,0.7832,0.146,0.0708,0,1,1.44,4.5,6.5
5353,3,2014,2014-11-02 14:30:00,130,120,3,1,0.829,0.1251,0.0459,2,1,1.95,3.5,3.75
5354,3,2014,2014-11-02 16:30:00,134,135,0,1,0.0548,0.2071,0.7381,0,0,1.91,3.6,3.8
5355,3,2014,2014-11-02 16:30:00,205,122,3,1,0.6542,0.2133,0.1325,1,1,2.5,3.5,2.63
5356,3,2014,2014-11-07 19:30:00,122,128,0,2,0.1017,0.3151,0.5832,0,1,2.05,3.4,3.5
5357,3,2014,2014-11-08 14:30:00,121,205,3,0,0.5613,0.2527,0.186,1,0,1.73,3.8,4.5
5358,3,2014,2014-11-08 14:30:00,120,134,3,4,0.2901,0.3221,0.3878,3,3,1.8,3.8,4.0
5359,3,2014,2014-11-08 14:30:00,119,125,0,0,0.8326,0.1359,0.0315,0,0,1.5,4.33,6.0
5360,3,2014,2014-11-08 14:30:00,132,117,0,4,0.0011,0.018,0.9809,0,1,13.0,7.0,1.18
5361,3,2014,2014-11-08 14:30:00,135,124,2,0,0.6822,0.2199,0.0979,1,0,2.63,3.5,2.5
5362,3,2014,2014-11-08 17:30:00,123,133,2,0,0.2541,0.3819,0.364,1,0,2.63,3.3,2.63
5363,3,2014,2014-11-09 14:30:00,131,118,2,0,0.7732,0.165,0.0618,1,0,1.57,4.2,5.25
5364,3,2014,2014-11-09 16:30:00,129,130,1,0,0.9356,0.0626,0.0018,0,0,1.57,4.33,5.0
5365,3,2014,2014-11-22 14:30:00,117,120,4,0,0.5406,0.2377,0.2217,2,0,1.14,8.0,15.0
5366,3,2014,2014-11-22 14:30:00,124,131,3,2,0.3087,0.3091,0.3822,3,1,3.0,3.4,2.3
5367,3,2014,2014-11-22 14:30:00,130,132,1,3,0.1005,0.2217,0.6778,1,0,1.36,5.0,7.5
5368,3,2014,2014-11-22 14:30:00,125,135,2,2,0.7034,0.2132,0.0834,1,1,2.15,3.3,3.4
5369,3,2014,2014-11-22 14:30:00,128,119,1,3,0.0686,0.1608,0.7706,0,0,3.8,3.6,1.91
5370,3,2014,2014-11-22 14:30:00,205,129,2,2,0.0794,0.1856,0.735,0,2,7.0,4.75,1.4
5371,3,2014,2014-11-22 17:30:00,134,122,1,2,0.5693,0.3,0.1307,0,1,2.1,3.3,3.5
5372,3,2014,2014-11-23 14:30:00,118,123,2,0,0.7577,0.1609,0.0814,0,0,1.91,3.6,3.75
5373,3,2014,2014-11-23 16:30:00,133,121,0,1,0.0324,0.1245,0.8431,0,0,2.38,3.5,2.8
5374,3,2014,2014-11-28 19:30:00,135,133,1,4,0.0765,0.1288,0.7947,1,1,2.25,3.4,3.1
5375,3,2014,2014-11-29 14:30:00,121,118,3,1,0.8144,0.1342,0.0514,0,1,2.0,3.5,3.75
5376,3,2014,2014-11-29 14:30:00,124,125,4,1,0.2395,0.2574,0.5031,2,1,1.95,3.7,3.75
5377,3,2014,2014-11-29 14:30:00,119,134,5,1,0.743,0.1833,0.0737,1,1,1.5,4.33,6.5
5378,3,2014,2014-11-29 14:30:00,122,117,0,1,0.0276,0.1467,0.8257,0,1,15.0,7.5,1.18
5379,3,2014,2014-11-29 14:30:00,123,205,4,0,0.9642,0.0275,0.0083,1,0,2.2,3.5,3.25
5380,3,2014,2014-11-29 17:30:00,120,128,4,3,0.4167,0.2545,0.3288,2,1,1.7,4.0,4.75
5381,3,2014,2014-11-30 14:30:00,131,130,1,0,0.6741,0.2237,0.1022,1,0,1.91,3.75,3.8
5382,3,2014,2014-11-30 16:30:00,132,129,2,0,0.7505,0.1681,0.0814,1,0,5.0,4.33,1.62
5383,3,2014,2014-10-03 19:30:00,122,133,3,2,0.6205,0.2196,0.1599,1,1,2.25,3.4,3.1
5384,3,2014,2014-10-04 14:30:00,123,135,1,1,0.3724,0.3224,0.3052,1,1,2.38,3.4,2.88
5385,3,2014,2014-10-04 14:30:00,117,128,4,0,0.8796,0.0937,0.0267,3,0,1.13,8.5,17.0
5386,3,2014,2014-10-04 14:30:00,129,118,0,1,0.2973,0.2783,0.4244,0,1,1.33,5.25,8.0
5387,3,2014,2014-10-04 14:30:00,119,205,2,2,0.4817,0.2933,0.225,1,1,1.33,5.25,8.0
5388,3,2014,2014-10-04 14:30:00,120,124,2,1,0.8822,0.0824,0.0354,2,0,2.3,3.6,2.88
5389,3,2014,2014-10-04 17:30:00,132,134,3,2,0.707,0.1748,0.1182,1,1,2.3,3.2,3.2
5390,3,2014,2014-10-05 14:30:00,131,121,1,0,0.3081,0.3911,0.3008,0,0,1.7,3.8,4.75
5391,3,2014,2014-10-05 16:30:00,130,125,1,1,0.5081,0.3059,0.186,1,1,1.85,3.6,4.0
5392,3,2014,2014-10-18 14:30:00,117,123,6,0,0.9696,0.0304,0.0,4,0,1.1,11.0,17.0
5393,3,2014,2014-10-18 14:30:00,125,121,2,1,0.3417,0.3253,0.333,2,0,2.3,3.4,3.0
5394,3,2014,2014-10-18 14:30:00,128,130,0,3,0.1003,0.2231,0.6766,0,1,3.1,3.4,2.25
5395,3,2014,2014-10-18 14:30:00,135,131,1,2,0.2389,0.2799,0.4812,0,1,3.5,3.5,2.0
5396,3,2014,2014-10-18 14:30:00,133,119,3,3,0.2294,0.2616,0.509,0,3,3.4,3.5,2.05
5397,3,2014,2014-10-18 14:30:00,134,129,2,1,0.3672,0.3434,0.2894,1,0,5.0,4.0,1.62
5398,3,2014,2014-10-18 17:30:00,124,122,2,0,0.3198,0.3605,0.3197,1,0,1.67,3.8,5.0
5399,3,2014,2014-10-19 14:30:00,118,120,1,1,0.424,0.2864,0.2896,1,1,2.4,3.4,2.8
5400,3,2014,2014-10-19 16:30:00,205,132,3,1,0.8458,0.1156,0.0386,0,0,2.5,3.4,2.7
5401,3,2014,2014-10-24 19:30:00,123,134,0,1,0.2675,0.4587,0.2738,0,0,2.55,3.4,2.63
5402,3,2014,2014-10-25 14:30:00,132,133,4,5,0.3578,0.2114,0.4308,1,2,2.25,3.4,3.0
5403,3,2014,2014-10-25 14:30:00,121,135,2,0,0.7274,0.1768,0.0958,1,0,1.83,3.6,4.2
5404,3,2014,2014-10-25 14:30:00,120,205,1,0,0.6206,0.2623,0.1171,0,0,1.62,4.33,4.75
5405,3,2014,2014-10-25 14:30:00,122,118,3,0,0.8329,0.1331,0.034,0,0,2.2,3.4,3.2
5406,3,2014,2014-10-25 14:30:00,129,128,0,1,0.6186,0.2457,0.1357,0,0,1.22,6.5,11.0
5407,3,2014,2014-10-25 17:30:00,119,124,1,0,0.5203,0.4158,0.0639,0,0,1.67,4.1,4.5
5408,3,2014,2014-10-26 14:30:00,131,125,3,0,0.8559,0.0904,0.0537,1,0,1.67,3.8,5.0
5409,3,2014,2014-10-26 16:30:00,130,117,0,0,0.1842,0.3064,0.5094,0,0,8.0,4.75,1.36
5410,3,2014,2014-10-31 19:30:00,124,121,1,0,0.6798,0.2196,0.1006,1,0,1.91,3.6,3.8
5411,3,2014,2014-09-12 19:30:00,119,123,3,3,0.4268,0.2427,0.3305,1,1,1.3,5.5,9.0
5412,3,2014,2014-09-13 14:30:00,120,131,1,1,0.2355,0.2878,0.4767,0,0,2.4,3.5,2.75
5413,3,2014,2014-09-13 14:30:00,117,133,2,0,0.6226,0.291,0.0864,1,0,1.17,7.5,15.0
5414,3,2014,2014-09-13 14:30:00,129,135,3,1,0.7627,0.1937,0.0436,2,0,1.25,6.0,10.0
5415,3,2014,2014-09-13 14:30:00,122,125,1,3,0.2092,0.2533,0.5375,0,1,2.25,3.3,3.2
5416,3,2014,2014-09-13 14:30:00,205,134,0,0,0.1929,0.5372,0.2699,0,0,2.9,3.2,2.45
5417,3,2014,2014-09-13 17:30:00,130,124,4,1,0.7136,0.1622,0.1242,1,0,2.4,3.4,2.8
5418,3,2014,2014-09-14 14:30:00,132,121,0,1,0.2929,0.319,0.3881,0,0,2.25,3.3,3.2
5419,3,2014,2014-09-14 16:30:00,128,118,2,0,0.732,0.1814,0.0866,2,0,2.2,3.4,3.2
5420,3,2014,2014-09-19 19:30:00,135,122,2,2,0.4959,0.3865,0.1176,1,1,2.5,3.3,2.8
5421,3,2014,2014-09-20 14:30:00,133,120,0,2,0.3832,0.3076,0.3092,0,1,2.5,3.4,2.7
5422,3,2014,2014-09-20 14:30:00,118,117,0,0,0.0643,0.3352,0.6005,0,0,10.0,6.0,1.25
5423,3,2014,2014-09-20 14:30:00,124,132,2,2,0.6483,0.2235,0.1282,1,2,1.73,3.8,4.5
5424,3,2014,2014-09-20 14:30:00,205,128,2,0,0.7831,0.1507,0.0662,0,0,2.8,3.25,2.5
5425,3,2014,2014-09-20 14:30:00,121,123,4,2,0.5838,0.2218,0.1944,2,1,1.91,3.6,3.8
5426,3,2014,2014-09-20 17:30:00,125,129,2,0,0.0976,0.2129,0.6895,0,0,5.0,4.33,1.57
5427,3,2014,2014-09-21 14:30:00,131,119,4,1,0.6565,0.2359,0.1076,2,1,2.8,3.5,2.4
5428,3,2014,2014-09-21 16:30:00,134,130,0,0,0.2324,0.3899,0.3777,0,0,2.75,3.3,2.5
5429,3,2014,2014-09-23 19:00:00,120,135,3,3,0.2016,0.2541,0.5443,1,2,1.62,4.0,5.25
5430,3,2014,2014-09-23 19:00:00,117,205,4,0,0.9669,0.028,0.0051,2,0,1.11,9.0,21.0
5431,3,2014,2014-09-23 19:00:00,123,124,0,3,0.2427,0.3009,0.4564,0,0,2.8,3.4,2.4
5432,3,2014,2014-09-23 19:00:00,132,125,2,2,0.4354,0.2962,0.2684,1,2,2.38,3.3,2.9
5433,3,2014,2014-09-24 19:00:00,129,133,2,2,0.5251,0.2426,0.2323,0,0,1.36,5.0,7.5
5434,3,2014,2014-09-24 19:00:00,119,121,1,0,0.6948,0.2178,0.0874,1,0,1.57,4.2,5.25
5435,3,2014,2014-09-24 19:00:00,130,118,1,0,0.8629,0.1071,0.03,1,0,1.65,4.0,4.75
5436,3,2014,2014-09-24 19:00:00,128,134,1,0,0.1754,0.4186,0.406,1,0,2.15,3.4,3.25
5437,3,2014,2014-09-24 19:00:00,122,131,1,0,0.1688,0.3929,0.4383,1,0,3.0,3.5,2.25
5438,3,2014,2014-09-26 19:30:00,125,120,0,0,0.1963,0.3225,0.4812,0,0,2.4,3.4,2.8
5439,3,2014,2014-09-27 14:30:00,135,119,0,0,0.2093,0.3169,0.4738,0,0,4.2,3.75,1.8
5440,3,2014,2014-09-27 14:30:00,133,128,1,0,0.2981,0.3667,0.3352,0,0,1.95,3.5,3.6
5441,3,2014,2014-09-27 14:30:00,124,129,2,1,0.4737,0.3291,0.1972,2,1,3.4,3.6,2.05
5442,3,2014,2014-09-27 14:30:00,134,117,0,2,0.0172,0.0673,0.9155,0,1,7.5,5.0,1.36
5443,3,2014,2014-09-27 14:30:00,205,130,1,2,0.3882,0.2712,0.3406,0,2,3.3,3.5,2.1
5444,3,2014,2014-09-27 17:30:00,131,123,2,1,0.6246,0.2844,0.091,1,1,1.5,4.33,6.0
5445,3,2014,2014-09-28 14:30:00,121,122,1,0,0.7081,0.2383,0.0536,1,0,2.05,3.5,3.4
5446,3,2014,2014-09-28 16:30:00,118,132,1,2,0.614,0.3133,0.0727,0,1,2.05,3.5,3.4
5447,3,2014,2014-08-22 19:30:00,117,131,2,1,0.7224,0.1814,0.0962,1,0,1.25,6.0,10.0
5448,3,2014,2014-08-23 14:30:00,120,121,2,0,0.7788,0.1768,0.0444,2,0,1.91,3.6,3.8
5449,3,2014,2014-08-23 14:30:00,128,124,2,1,0.4179,0.3115,0.2706,0,0,2.9,3.5,2.3
5450,3,2014,2014-08-23 14:30:00,122,123,2,2,0.5051,0.319,0.1759,1,0,1.95,3.5,3.75
5451,3,2014,2014-08-23 14:30:00,132,135,1,0,0.4641,0.2547,0.2812,1,0,2.05,3.4,3.6
5452,3,2014,2014-08-23 14:30:00,134,118,0,0,0.1907,0.3641,0.4452,0,0,2.0,3.5,3.6
5453,3,2014,2014-08-23 17:30:00,129,119,0,2,0.1428,0.3095,0.5477,0,1,1.57,4.33,5.0
5454,3,2014,2014-08-24 14:30:00,205,125,2,2,0.0317,0.1405,0.8278,1,1,3.1,3.4,2.25
5455,3,2014,2014-08-24 16:30:00,130,133,1,1,0.8594,0.1092,0.0314,0,0,1.95,3.5,3.75
5456,3,2014,2014-08-29 19:30:00,121,129,2,3,0.1219,0.1884,0.6897,0,2,4.5,3.75,1.73
5457,3,2014,2014-08-30 14:30:00,123,120,1,1,0.6796,0.2082,0.1122,0,1,3.2,3.5,2.15
5458,3,2014,2014-08-30 14:30:00,133,134,0,2,0.1737,0.2973,0.529,0,2,2.0,3.5,3.6
5459,3,2014,2014-08-30 14:30:00,118,205,0,3,0.0921,0.1897,0.7182,0,1,1.67,3.8,5.0
5460,3,2014,2014-08-30 14:30:00,119,122,4,2,0.8156,0.1395,0.0449,0,1,1.44,4.5,6.5
5461,3,2014,2014-08-30 14:30:00,131,132,2,2,0.1881,0.2795,0.5324,1,1,1.57,4.33,5.0
5462,3,2014,2014-08-30 17:30:00,124,117,1,1,0.2651,0.3452,0.3897,0,1,6.0,4.75,1.44
5463,3,2014,2014-08-31 14:30:00,125,128,0,0,0.4571,0.3527,0.1902,0,0,2.2,3.3,3.3
5464,3,2014,2014-08-31 16:30:00,135,130,0,0,0.7037,0.2368,0.0595,0,0,2.88,3.4,2.38
5465,4,2014,2015-05-01 19:45:00,140,151,3,0,0.5751,0.302,0.1229,1,0,1.85,3.7,4.33
5466,4,2014,2015-05-02 15:00:00,206,148,0,8,0.0002,0.0012,0.9986,0,2,26.0,11.0,1.08
5467,4,2014,2015-05-02 17:00:00,143,147,0,0,0.3375,0.3656,0.2969,0,0,1.4,4.5,8.5
5468,4,2014,2015-05-02 19:00:00,138,150,2,3,0.6625,0.1882,0.1493,1,2,3.5,3.6,2.05
5469,4,2014,2015-05-02 21:00:00,139,154,1,1,0.3531,0.4476,0.1993,0,0,3.6,3.4,2.1
5470,4,2014,2015-05-03 11:00:00,141,145,1,1,0.3477,0.3878,0.2645,0,1,1.73,3.8,4.5
5471,4,2014,2015-05-03 16:00:00,142,155,1,2,0.1275,0.2233,0.6492,1,1,2.05,3.25,4.0
5472,4,2014,2015-05-03 18:00:00,146,156,3,1,0.4732,0.3141,0.2127,1,0,1.22,6.5,13.0
5473,4,2014,2015-05-03 20:00:00,137,207,1,2,0.8459,0.1045,0.0496,0,1,1.62,3.8,6.0
5474,4,2014,2015-05-04 19:45:00,208,152,2,2,0.7471,0.1862,0.0667,0,2,3.75,3.4,2.05
5475,4,2014,2015-05-08 19:45:00,156,141,0,2,0.0365,0.1887,0.7748,0,1,2.8,3.1,2.7
5476,4,2014,2015-05-09 15:00:00,155,206,2,0,0.9745,0.0237,0.0018,1,0,1.44,4.5,7.5
5477,4,2014,2015-05-09 17:00:00,148,140,2,0,0.8774,0.1032,0.0194,0,0,1.05,15.0,34.0
5478,4,2014,2015-05-09 19:00:00,150,146,2,2,0.6384,0.1824,0.1792,0,2,1.4,4.75,8.0
5479,4,2014,2015-05-09 21:00:00,147,139,1,1,0.408,0.407,0.185,1,0,1.57,3.8,6.5
5480,4,2014,2015-05-10 11:00:00,151,143,2,2,0.539,0.2494,0.2116,1,1,7.5,3.8,1.53
5481,4,2014,2015-05-10 16:00:00,154,207,1,0,0.4933,0.3279,0.1788,1,0,1.36,5.0,8.5
5482,4,2014,2015-05-10 18:00:00,208,137,1,2,0.3116,0.2429,0.4455,1,1,2.63,3.2,2.8
5483,4,2014,2015-05-10 20:00:00,152,138,1,1,0.3384,0.2951,0.3665,0,1,2.75,3.5,2.5
5484,4,2014,2015-05-11 19:45:00,145,142,2,0,0.4858,0.3053,0.2089,1,0,1.95,3.5,4.0
5485,4,2014,2015-05-17 18:00:00,154,137,2,1,0.4522,0.3102,0.2376,0,0,1.85,3.6,4.33
5486,4,2014,2015-05-17 18:00:00,207,147,2,3,0.3607,0.294,0.3453,2,0,3.5,3.3,2.1
5487,4,2014,2015-05-17 18:00:00,139,151,2,0,0.5186,0.4443,0.0371,1,0,1.75,3.6,4.75
5488,4,2014,2015-05-17 18:00:00,143,148,0,1,0.1127,0.2506,0.6367,0,0,4.75,3.6,1.75
5489,4,2014,2015-05-17 18:00:00,140,155,0,3,0.0476,0.1906,0.7618,0,0,2.15,3.3,3.5
5490,4,2014,2015-05-17 18:00:00,206,145,1,2,0.1296,0.2033,0.6671,0,1,4.33,3.75,1.75
5491,4,2014,2015-05-17 18:00:00,142,156,1,1,0.5281,0.3334,0.1385,1,1,2.2,3.2,3.5
5492,4,2014,2015-05-17 18:00:00,141,150,1,4,0.1956,0.2069,0.5975,0,0,6.5,4.33,1.5
5493,4,2014,2015-05-17 18:00:00,146,152,1,1,0.7751,0.1615,0.0634,0,1,1.62,4.2,5.25
5494,4,2014,2015-05-17 18:00:00,138,208,2,1,0.6844,0.1898,0.1258,0,1,1.25,6.0,12.0
5495,4,2014,2015-05-23 15:30:00,151,207,0,0,0.0826,0.1934,0.724,0,0,1.95,3.5,4.0
5496,4,2014,2015-05-23 17:30:00,148,139,2,2,0.834,0.123,0.043,1,0,1.25,6.0,11.0
5497,4,2014,2015-05-23 17:30:00,155,143,0,0,0.0731,0.859,0.0679,0,0,4.33,2.5,2.3
5498,4,2014,2015-05-23 17:30:00,147,154,4,0,0.7531,0.1699,0.077,3,0,1.67,4.0,5.0
5499,4,2014,2015-05-23 17:30:00,137,138,2,3,0.0294,0.0976,0.873,0,0,3.3,3.75,2.1
5500,4,2014,2015-05-23 17:30:00,208,146,2,3,0.1544,0.2525,0.5931,2,2,4.75,4.2,1.67
5501,4,2014,2015-05-23 17:30:00,145,140,2,4,0.2165,0.2686,0.5149,1,2,1.85,3.8,4.0
5502,4,2014,2015-05-23 17:30:00,156,206,3,0,0.7331,0.1957,0.0712,3,0,1.33,5.0,9.5
5503,4,2014,2015-05-23 17:30:00,152,141,3,2,0.1392,0.2132,0.6476,1,1,1.7,4.0,4.75
5504,4,2014,2015-05-23 19:30:00,150,142,7,3,0.8643,0.0994,0.0363,3,3,1.13,9.0,21.0
5505,4,2014,2015-04-03 19:45:00,156,145,1,2,0.35,0.3106,0.3394,1,2,2.5,3.3,2.9
5506,4,2014,2015-04-04 15:00:00,138,147,2,0,0.6279,0.2598,0.1123,2,0,1.75,3.75,4.75
5507,4,2014,2015-04-04 17:00:00,206,143,0,2,0.1285,0.3046,0.5669,0,2,9.5,4.5,1.4
5508,4,2014,2015-04-04 19:00:00,208,151,1,4,0.1249,0.213,0.6621,0,2,2.1,3.25,3.75
5509,4,2014,2015-04-04 21:00:00,137,140,1,1,0.8,0.1541,0.0459,0,0,1.95,3.4,4.2
5510,4,2014,2015-04-05 11:00:00,150,155,9,1,0.9986,0.0013,0.0001,4,0,1.08,11.0,29.0
5511,4,2014,2015-04-05 16:00:00,146,154,0,0,0.6748,0.2611,0.0641,0,0,2.05,3.5,3.6
5512,4,2014,2015-04-05 18:00:00,142,139,2,1,0.3917,0.3034,0.3049,2,0,2.25,3.1,3.6
5513,4,2014,2015-04-05 20:00:00,152,148,0,1,0.0719,0.1991,0.729,0,0,7.5,5.0,1.4
5514,4,2014,2015-04-06 19:00:00,141,207,1,1,0.2942,0.4552,0.2506,1,0,1.67,3.6,5.75
5515,4,2014,2015-04-07 19:00:00,143,140,2,0,0.6385,0.2638,0.0977,2,0,1.3,5.25,11.0
5516,4,2014,2015-04-07 21:00:00,151,138,1,2,0.4159,0.273,0.3111,0,2,4.5,3.6,1.83
5517,4,2014,2015-04-07 21:00:00,156,137,1,0,0.4533,0.3821,0.1646,0,0,3.25,3.1,2.38
5518,4,2014,2015-04-08 19:00:00,148,208,4,0,0.7926,0.1712,0.0362,1,0,1.05,13.0,41.0
5519,4,2014,2015-04-08 19:00:00,139,206,1,1,0.1098,0.2752,0.615,0,0,1.75,3.4,5.5
5520,4,2014,2015-04-08 21:00:00,155,152,1,1,0.5545,0.2908,0.1547,1,0,3.5,3.0,2.3
5521,4,2014,2015-04-08 21:00:00,145,150,0,2,0.1998,0.2289,0.5713,0,0,13.0,7.0,1.2
5522,4,2014,2015-04-09 19:00:00,147,146,1,1,0.386,0.352,0.262,0,0,2.4,3.4,2.8
5523,4,2014,2015-04-09 21:00:00,207,142,0,1,0.1787,0.3277,0.4936,0,0,2.3,3.1,3.25
5524,4,2014,2015-04-09 21:00:00,154,141,0,3,0.0156,0.0995,0.8849,0,1,1.55,3.6,7.0
5525,4,2014,2015-04-11 15:00:00,150,156,3,0,0.958,0.0374,0.0046,2,0,1.06,13.0,34.0
5526,4,2014,2015-04-11 17:00:00,137,143,2,2,0.0294,0.106,0.8646,1,1,3.8,3.4,2.0
5527,4,2014,2015-04-11 19:00:00,138,148,2,2,0.2308,0.2804,0.4888,1,2,5.0,4.5,1.55
